run_id_new,track,Genre,Familiarity,Type,sleep,measured_familiarity,liking,sleep_ritual,disturbing_habits,relax_body,clear_mind,distract,mask_noises,sleep_quality,fall_asleep,lullaby,extraversionsum,genre2,genre3,genre4,genre5,genre1,age,nationality,country
41_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,0,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,78,100,77,75,77,94,86,77,28,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,1,100,62,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,27,28,59,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,100,74,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,1,100,62,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,1,32,61,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,25,75,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,100,26,74,75,68,78,79,79,65,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,100,75,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,60,60,61,62,3,59,54,55,5,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,0,100,59,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,100,100,75,79,80,95,100,90,28,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,46,100,100,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,100,77,NA,NA,NA,NA,NA,NA,77,58,2,24,Jazz,Pop,Rock,R&B,Blues,45,Australian,Australia
41_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,83,65,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,0,99,53,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,59,39,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,34,93,77,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,71,94,71,36,60,61,63,75,66,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,9,65,66,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,79,17,62,62,81,74,74,48,74,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,100,97,99,100,97,89,83,84,83,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,42,26,48,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,71,67,66,77,78,90,89,63,58,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,100,90,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,0,26,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,66,0,45,39,60,39,38,40,21,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,37,0,40,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,0,0,48,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,40,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,2,26,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,63,0,49,40,38,38,35,58,58,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,38,0,45,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,65,0,49,71,74,96,47,81,0,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,76,53,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,62,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,22,45,NA,NA,NA,NA,NA,NA,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
41_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,84,32,96,88,97,100,100,100,0,84,87,0,27,Country,EDM,Folk,Metal,Blues,19,Chinese,China
42_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,24,38,50,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,33,8,50,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,13,10,62,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,15,100,100,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,57,99,88,67,70,68,71,68,33,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,3,35,76,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,72,10,63,78,74,76,67,34,40,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,33,18,49,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,36,100,94,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,68,60,71,75,72,71,73,64,26,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,61,100,98,55,62,65,67,36,36,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,14,100,91,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,100,76,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,6,4,75,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,66,37,74,64,30,74,69,65,60,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,40,99,100,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,65,1,59,62,59,63,62,33,17,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,11,53,50,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,56,100,94,61,61,70,62,59,59,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,5,100,99,NA,NA,NA,NA,NA,NA,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,74,100,88,73,74,71,66,41,33,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
42_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,79,37,72,72,74,73,81,69,37,0,12,1,16,Pop,Punk,Rock,Soundtrack,Indie,20,UK,UK
43_2,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,75,73,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,0,41,37,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,0,0,54,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,42,97,74,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,37,27,37,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,73,65,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,60,67,78,59,18,3,0,0,0,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,14,10,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,100,89,100,78,55,75,100,76,86,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,73,62,81,75,75,77,78,77,82,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,8,63,75,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,67,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,0,0,62,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,0,100,83,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,99,76,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,89,100,93,84,79,80,90,96,68,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,75,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,77,19,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,20,100,80,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,87,67,79,76,80,68,83,72,66,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,76,69,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,59,57,59,64,62,24,21,5,39,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,16,33,NA,NA,NA,NA,NA,NA,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
43_2,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,78,98,87,78,61,64,34,31,37,23,100,2,34,Funk,Jazz,R&B,World,Classical,51,DK,DK
45_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,21,0,53,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,28,0,59,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,21,70,73,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,75,0,64,82,72,74,70,67,29,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,26,0,46,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,14,100,99,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,32,73,55,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,53,0,52,45,45,42,21,16,21,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,1,100,92,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,17,75,66,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,60,100,95,62,58,59,55,37,30,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,35,70,64,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,79,1,54,73,32,33,23,35,29,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,79,0,57,72,64,68,12,5,10,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,55,0,54,54,54,54,17,2,14,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,55,0,53,57,58,56,11,10,5,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,47,69,70,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,15,100,79,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,10,87,47,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,24,80,27,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,15,0,47,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,27,36,24,NA,NA,NA,NA,NA,NA,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
45_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,75,100,100,78,80,78,89,89,92,29,6,1,25,Indie,Pop,Rock,R&B,Folk,22,UK,UK
47_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,7,100,71,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,8,58,68,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,67,0,79,68,73,87,78,60,62,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,24,88,70,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,62,97,70,63,69,72,57,58,55,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,6,31,25,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,61,0,40,53,58,57,46,56,59,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,32,94,78,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,100,77,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,36,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,39,24,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,31,86,73,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,61,41,37,57,58,58,62,23,56,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,64,100,72,63,60,68,71,44,74,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,55,26,64,57,64,68,62,38,68,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,29,74,82,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,19,56,68,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,8,100,60,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,7,100,100,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,2,100,79,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,71,94,95,74,80,84,83,66,81,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,31,84,72,NA,NA,NA,NA,NA,NA,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
47_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,67,57,75,61,62,71,62,37,68,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
